0	80103.29999999558	280044.99999999575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75957.92000000327	19675.040000000674	380542.0	7986830.509999493	487001.2699999979	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	4.0	5.0	4.0	0.0	
1	71430.1799999945	251206.19999998342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67697.79999999823	24228.970000000852	341553.0	8676418.599999772	441584.86999993684	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0	3.0	5.0	3.0	0.0	
2	90058.6999999979	316133.799999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85357.72000000902	23676.63000000104	429727.0	11271236.290000271	460193.4299999462	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0	4.0	6.0	4.0	0.0	
3	87834.65999999655	308015.7999999988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83231.80000000741	22453.069999999636	418603.0	8834495.789999811	545336.4600000099	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	4.0	5.0	4.0	0.0	
4	90113.29999999775	316384.59999999753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85435.12000000995	33904.88000000235	430141.0	11236834.290000578	534260.320000005	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	8.0	4.0	6.0	4.0	0.0	
5	85193.83999999725	298518.3999999952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80773.92000000615	21623.630000000245	405751.0	10460725.170000194	427068.2199999463	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	4.0	6.0	3.0	0.0	
6	93083.35999999731	321909.00000000064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88350.15999999638	26215.470000001023	436938.0	9113933.709999608	545605.0499999992	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	9.0	6.0	7.0	4.0	0.0	
7	86345.89999999717	302656.59999999765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81845.4800000064	27511.090000001823	411349.0	9088554.559999608	517761.2200000009	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	7.0	4.0	5.0	4.0	0.0	
8	93162.6199999991	324763.4000000084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88352.92000000301	27247.220000002075	441176.0	10615283.82999949	562065.7799999921	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	8.0	5.0	8.0	4.0	0.0	
9	88248.61999999716	307016.0000000077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83727.83999999936	23921.980000000443	416975.0	11306201.159999978	408497.1399999472	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0	5.0	7.0	3.0	0.0	
