1.0	0	65235.71999999269	0.0	456443.29999999556	199867.5499999986	24277.21999999626	81063.00000000162	109006.69999999698	139881.19999999984	585081.9999999914	941129.7499999986	0.0	548118.5	74077.15000000292	0.0	0.0	0.0	75814.12000000321	19394.70000000072	382136.0	6822666.829999254	519653.25000001286	0.0	4.0	0.0	5.0	5.0	5.0	4.0	5.0	5.0	5.0	5.0	0.0	5.0	4.0	0.0	0.0	0.0	5.0	6.0	5.0	5.0	5.0	0.0	
1.0	1	52392.97999999299	0.0	409416.5500000259	173706.40000001146	20788.159999998185	83849.04000000023	98181.40000000648	126361.15000000787	651813.7999999941	819283.3000000535	0.0	467131.0	67223.25000000458	0.0	0.0	0.0	75296.40000000366	19932.540000000292	332437.0	6117206.97999966	476462.3099999205	0.0	3.0	0.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	4.0	0.0	4.0	3.0	0.0	0.0	0.0	5.0	6.0	4.0	4.0	4.0	0.0	
1.0	2	52675.07999999295	0.0	433128.70000003255	181099.90000001277	21519.55999999813	86111.8799999996	100732.90000000558	129718.00000000809	779682.9999999655	854931.5500000648	0.0	500894.5	77936.20000000339	0.0	0.0	0.0	87770.52000000636	22681.949999999313	346756.0	6470515.519999647	391690.18999992247	0.0	3.0	0.0	4.0	4.0	4.0	4.0	4.0	4.0	6.0	4.0	0.0	4.0	4.0	0.0	0.0	0.0	6.0	6.0	4.0	4.0	4.0	0.0	
1.0	3	68124.05999999266	0.0	546648.7999999896	221848.09999999538	26451.63999999594	91762.43999999636	134967.199999995	141827.50000000632	599526.5599999955	1046956.9999999824	0.0	647127.5	83333.80000000523	0.0	0.0	0.0	83199.80000000738	18666.320000000534	424670.0	8165892.91999898	458722.5799999262	0.0	4.0	0.0	5.0	5.0	5.0	4.0	5.0	4.0	5.0	5.0	0.0	5.0	4.0	0.0	0.0	0.0	5.0	5.0	5.0	5.0	4.0	0.0	
1.0	4	52562.23999999296	0.0	533608.8499999925	227762.8999999968	27036.759999996004	89902.89999999781	113655.1000000088	135817.60000000685	906854.5199999377	1075073.2999999954	0.0	544337.5	81245.3500000049	0.0	0.0	0.0	85356.68000000995	26304.999999999083	436118.0	7971693.629999062	473482.2399999208	0.0	3.0	0.0	5.0	5.0	5.0	4.0	4.0	4.0	7.0	5.0	0.0	4.0	4.0	0.0	0.0	0.0	5.0	7.0	5.0	5.0	4.0	0.0	
1.0	5	67548.93999999277	0.0	525812.5999999982	211715.74999999895	25449.299999996645	70440.48000000497	106697.20000000883	137421.85000000775	727124.4399999654	998032.8499999997	0.0	509008.0	64581.00000000262	0.0	0.0	0.0	80643.88000000612	21489.629999999415	405059.0	7855586.879999148	454118.17999993137	0.0	4.0	0.0	5.0	5.0	5.0	3.0	4.0	4.0	6.0	5.0	0.0	4.0	3.0	0.0	0.0	0.0	5.0	6.0	5.0	5.0	4.0	0.0	
1.0	6	65566.95999999263	0.0	555364.1999999803	224182.64999998827	27583.659999997075	97004.72000000098	138510.59999999273	167964.2000000015	668842.279999973	1054192.6499999524	0.0	660007.5	82877.50000000602	0.0	0.0	0.0	89203.95999999532	24129.720000001027	428253.0	8300795.599999288	454463.5099999319	0.0	4.0	0.0	6.0	6.0	6.0	5.0	6.0	5.0	7.0	6.0	0.0	6.0	4.0	0.0	0.0	0.0	7.0	9.0	6.0	6.0	4.0	0.0	
1.0	7	51575.799999993076	0.0	513153.7999999936	206823.94999999597	24965.3799999967	86471.57999999898	107782.60000000852	138629.35000000676	728183.8799999693	974654.7499999889	0.0	515069.5	78729.85000000415	0.0	0.0	0.0	82658.00000000691	21422.399999999263	395600.0	7667235.92999915	533287.3900000148	0.0	3.0	0.0	5.0	5.0	5.0	4.0	4.0	4.0	6.0	5.0	0.0	4.0	4.0	0.0	0.0	0.0	5.0	6.0	5.0	5.0	5.0	0.0	
1.0	8	52702.37999999294	0.0	502308.3500000039	233473.34999998173	28502.73999999786	93866.13999999639	110911.90000001057	142589.95000000796	793765.7199999586	1098803.2499999297	0.0	531040.0	85523.65000000704	0.0	0.0	0.0	88331.2400000036	26723.88000000243	446235.0	7505718.539999189	465526.8599999271	0.0	3.0	0.0	5.0	6.0	6.0	4.0	4.0	4.0	8.0	6.0	0.0	4.0	4.0	0.0	0.0	0.0	6.0	9.0	6.0	5.0	4.0	0.0	
1.0	9	52420.27999999297	0.0	510843.7999999884	221508.89999998166	27319.15999999796	78069.8600000017	102517.60000000741	117360.10000000749	719346.5599999522	1041274.3499999291	0.0	498829.0	61843.20000000363	0.0	0.0	0.0	83685.5199999996	26731.43999999983	423078.0	7632833.929999095	348345.76999997045	0.0	3.0	0.0	5.0	6.0	6.0	4.0	4.0	4.0	7.0	6.0	0.0	4.0	3.0	0.0	0.0	0.0	6.0	9.0	6.0	5.0	3.0	0.0	
1.0	10	57744.59999999229	0.0	599681.5499999657	242159.54999997467	29362.019999997414	103544.72000000076	125117.5999999957	160598.45000000126	763158.2799999658	1140307.1999999199	0.0	715843.5	80592.10000000485	0.0	0.0	0.0	91244.92000000649	26814.140000000938	463038.0	8960625.959999744	458977.4899999775	0.0	4.0	0.0	6.0	6.0	6.0	5.0	5.0	5.0	7.0	6.0	0.0	6.0	4.0	0.0	0.0	0.0	6.0	8.0	6.0	6.0	5.0	0.0	
1.0	11	52469.41999999299	0.0	563673.5000000009	227149.09999999704	26976.039999996	118216.12000000024	140394.19999999838	180059.90000000675	775290.1999999529	1072391.299999994	0.0	674046.5	107456.8999999924	0.0	0.0	0.0	102997.68000000968	22571.249999998578	434939.0	8419607.66999897	478764.50999991945	0.0	3.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0	6.0	5.0	0.0	5.0	5.0	0.0	0.0	0.0	6.0	6.0	5.0	5.0	4.0	0.0	
1.0	12	82078.82000000119	0.0	723954.699999997	292737.8499999902	35266.54000000097	128546.51999999261	153768.29999998971	195632.699999995	714475.7599999661	1379781.699999981	0.0	742938.0	99202.549999994	0.0	0.0	0.0	110542.27999999635	21286.859999999488	560005.0	10816660.70000062	674692.7399999492	0.0	5.0	0.0	7.0	7.0	7.0	6.0	6.0	6.0	6.0	7.0	0.0	6.0	5.0	0.0	0.0	0.0	7.0	6.0	7.0	7.0	6.0	0.0	
1.0	13	54950.8999999927	0.0	504375.7999999953	218732.8499999816	27044.53999999797	101214.30000000283	126602.59999999733	152946.35000000923	795109.4399999658	1027730.2499999325	0.0	604697.0	80035.99999999651	0.0	0.0	0.0	82521.08000000054	24092.27000000099	417696.0	7536336.319999138	369192.57999994885	0.0	4.0	0.0	5.0	6.0	6.0	5.0	5.0	5.0	7.0	6.0	0.0	5.0	5.0	0.0	0.0	0.0	6.0	8.0	6.0	5.0	4.0	0.0	
1.0	14	71163.45999999242	0.0	558561.7000000055	224307.70000000024	25793.879999996836	95307.11999999684	139284.4999999994	178779.95000000412	898482.359999937	1063339.5500000073	0.0	670293.5	86931.55000000684	0.0	0.0	0.0	83302.32000000741	25034.999999998916	431357.0	8358028.08999912	479710.96999992395	0.0	4.0	0.0	4.0	4.0	4.0	4.0	5.0	5.0	7.0	5.0	0.0	5.0	4.0	0.0	0.0	0.0	4.0	6.0	5.0	5.0	4.0	0.0	
