1.0	0	2193.0000000000296	0.0	21921.899999999943	8553.700000000024	936.2799999999937	3764.580000000005	5521.600000000024	5619.999999999981	36727.6799999995	41983.90000000002	0.0	25466.5	3301.9000000000187	0.0	0.0	0.0	4012.999999999994	883.7099999999873	16543.0	328195.08000000205	18572.270000000215	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	
1.0	1	2660.7400000000102	0.0	22048.949999999884	9725.499999999987	1052.1999999999973	2786.0399999999813	4349.699999999993	6485.949999999974	36227.67999999959	47705.499999999985	0.0	23725.0	3471.5500000000134	0.0	0.0	0.0	3863.1199999999953	897.2099999999953	18820.0	330087.190000002	16935.1500000001	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
1.0	2	2555.180000000014	0.0	20755.349999999915	8781.550000000001	958.819999999998	4289.959999999988	4995.100000000013	6937.899999999964	34957.63999999963	42967.3	0.0	25385.5	3042.549999999996	0.0	0.0	0.0	3632.639999999986	956.4399999999945	16984.0	310650.06000000134	19211.77000000026	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	
1.0	3	3041.1200000000013	0.0	21321.29999999982	9148.899999999985	995.1599999999959	4074.1399999999962	4741.300000000011	6109.899999999969	34638.519999999604	44978.79999999997	0.0	22172.5	3263.45000000001	0.0	0.0	0.0	3735.839999999989	853.4699999999907	17704.0	319422.5700000016	19518.730000000287	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
1.0	4	2203.9200000000233	0.0	26849.800000000145	8600.200000000008	940.8799999999934	3775.480000000004	5551.300000000013	6292.749999999967	35969.2799999996	42363.850000000035	0.0	28644.5	2923.600000000017	0.0	0.0	0.0	3845.919999999992	889.6499999999904	16651.0	402095.26000000315	16193.330000000089	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
1.0	5	1354.080000000001	0.0	31589.250000000204	10439.25000000001	1032.6999999999935	3640.3200000000065	5335.300000000028	5416.449999999983	34250.91999999951	40374.700000000055	0.0	19526.5	2791.0000000000227	0.0	0.0	0.0	5259.759999999993	1087.289999999995	15913.0	317874.48000000214	15477.090000000055	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
1.0	6	2482.3800000000147	0.0	22972.949999999906	10432.299999999996	1122.120000000003	4176.599999999992	4533.299999999987	6299.649999999999	47774.27999999987	51125.049999999974	0.0	25588.0	3305.8000000000147	0.0	0.0	0.0	4021.359999999991	1235.6199999999933	20188.0	343847.99000000284	18879.230000000218	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	
1.0	7	2520.6000000000117	0.0	28316.65000000025	9190.750000000011	999.2999999999944	4093.7599999999998	5918.50000000003	6134.049999999999	34651.43999999971	45112.90000000005	0.0	30426.5	2867.0500000000156	0.0	0.0	0.0	3734.1200000000035	854.8199999999938	17785.0	423940.5300000028	19301.30000000026	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
1.0	8	2600.6800000000085	0.0	29182.900000000292	9688.300000000001	1048.5199999999945	4215.840000000001	6096.70000000002	6434.199999999996	44699.31999999993	47504.35000000013	0.0	23549.5	4263.799999999989	0.0	0.0	0.0	5010.600000000008	1166.7699999999995	18748.0	436841.2800000038	18840.86000000022	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	
1.0	9	2944.659999999998	0.0	26422.450000000266	10776.400000000043	1156.1600000000017	4743.399999999983	6771.700000000049	7196.6499999999905	48239.39999999985	52711.900000000285	0.0	26573.5	3415.0000000000196	0.0	0.0	0.0	5457.8000000000075	1246.4199999999923	20863.0	395730.89000000077	19045.50000000024	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	
