0	13026.560000000001	40169.999999999985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12253.960000000034	4083.9000000000137	59824.0	1535367.3999999962	71619.54000000023	0.0	10.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	15.0	10.0	16.0	7.0	0.0	
1	12861.140000000009	37262.99999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12121.040000000005	3821.3300000000027	59913.0	1674371.8299999957	70300.98000000005	0.0	8.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	11.0	9.0	13.0	6.0	0.0	
2	20133.360000000008	54678.80000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19058.999999999993	5555.53000000001	94145.0	2078210.6099999894	72564.81000000016	0.0	13.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	19.0	14.0	19.0	6.0	0.0	
3	14196.92	37013.20000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13469.76000000003	3614.0699999999983	66672.0	1493481.4300000009	54864.640000000174	0.0	9.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	12.0	9.0	12.0	7.0	0.0	
4	13588.840000000042	42744.999999999985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12892.319999999996	4004.3499999999854	62157.0	1456178.6800000034	76403.00000000012	0.0	11.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	16.0	12.0	17.0	7.0	0.0	
5	11761.859999999973	41325.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11092.48	3612.4499999999803	54611.0	1435514.0600000103	65493.129999999954	0.0	8.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	12.0	8.0	12.0	7.0	0.0	
6	16979.60000000001	54809.800000000025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16017.319999999998	3861.1900000000005	79292.0	1821504.499999998	90984.79000000021	0.0	10.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	10.0	11.0	12.0	8.0	0.0	
7	13055.979999999987	44386.39999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12344.400000000003	4160.280000000013	61496.0	1866334.9899999925	75789.08000000012	0.0	7.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	12.0	8.0	13.0	7.0	0.0	
8	13723.91999999998	44840.799999999974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12889.640000000018	3501.4500000000003	64402.0	1358689.7100000016	77795.92000000003	0.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	9.0	7.0	11.0	6.0	0.0	
9	13447.180000000002	46320.19999999992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12723.04	3925.4499999999985	63054.0	1631153.5500000108	79599.31000000014	0.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	10.0	9.0	11.0	6.0	0.0	
10	17652.999999999996	47686.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16738.000000000004	4659.070000000016	83350.0	2276386.47999999	76005.32000000002	0.0	10.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	13.0	10.0	16.0	6.0	0.0	
11	16248.059999999992	47620.39999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15377.240000000036	4258.560000000025	76492.0	1688196.7500000014	94962.48000000021	0.0	9.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	12.0	10.0	12.0	8.0	0.0	
12	13656.480000000021	42201.800000000054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12862.36	3246.739999999993	63801.0	1412313.06	74011.27000000031	0.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	9.0	9.0	7.0	0.0	
