1.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	25.0	10.0	0.0	10.0	10.0	4.0	6.0	1.0	10.0	10.0	10.0	11.0	0.0	1.0	25.0	25.0	0.0	0.0	0.0	4.0	4.0	4.0	6.0	6.0	6.0	1.0	1.0	11.0	11.0	11.0	0.0	0.0	1.0	1.0	1.0	5.0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	2	1	1	0	0	
1.1	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	25.0	10.0	0.0	10.0	10.0	4.0	6.0	1.0	10.0	10.0	10.0	11.0	0.0	1.0	25.0	25.0	0.0	0.0	0.0	4.0	4.0	4.0	6.0	6.0	6.0	1.0	1.0	11.0	11.0	11.0	0.0	0.0	1.0	1.0	1.0	5.0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	2	1	1	0	0	
1.2	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	25.0	10.0	0.0	10.0	10.0	4.0	6.0	1.0	10.0	10.0	10.0	11.0	0.0	1.0	25.0	25.0	0.0	0.0	0.0	4.0	4.0	4.0	6.0	6.0	6.0	1.0	1.0	11.0	11.0	11.0	0.0	0.0	1.0	1.0	1.0	5.0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	2	1	1	0	0	
1.3	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	25.0	10.0	0.0	10.0	10.0	4.0	6.0	1.0	10.0	10.0	10.0	11.0	0.0	1.0	25.0	25.0	0.0	0.0	0.0	4.0	4.0	4.0	6.0	6.0	6.0	1.0	1.0	11.0	11.0	11.0	0.0	0.0	1.0	1.0	1.0	5.0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	2	1	1	0	0	
1.4	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	25.0	10.0	0.0	10.0	10.0	4.0	6.0	1.0	10.0	10.0	10.0	11.0	0.0	1.0	25.0	25.0	0.0	0.0	0.0	4.0	4.0	4.0	6.0	6.0	6.0	1.0	1.0	11.0	11.0	11.0	0.0	0.0	1.0	1.0	1.0	5.0	0	0	1	1	1	1	1	1	2	1	0	1	1	0	0	0	1	2	1	1	0	0	
1.5	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	25.0	10.0	0.0	10.0	10.0	4.0	6.0	1.0	10.0	10.0	10.0	11.0	0.0	1.0	25.0	25.0	0.0	0.0	0.0	4.0	4.0	4.0	6.0	6.0	6.0	1.0	1.0	11.0	11.0	11.0	0.0	0.0	1.0	1.0	1.0	5.0	0	0	1	1	1	1	1	1	2	1	0	1	1	0	0	0	1	2	1	1	0	0	
1.6	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	25.0	10.0	0.0	10.0	10.0	4.0	6.0	1.0	10.0	10.0	10.0	11.0	0.0	1.0	25.0	25.0	0.0	0.0	0.0	4.0	4.0	4.0	6.0	6.0	6.0	1.0	1.0	11.0	11.0	11.0	0.0	0.0	1.0	1.0	1.0	5.0	0	0	1	1	1	1	1	1	2	1	0	1	1	0	0	0	1	2	1	1	0	0	
1.7	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	25.0	10.0	0.0	10.0	10.0	4.0	6.0	1.0	10.0	10.0	10.0	11.0	0.0	1.0	25.0	25.0	0.0	0.0	0.0	4.0	4.0	4.0	6.0	6.0	6.0	1.0	1.0	11.0	11.0	11.0	0.0	0.0	1.0	1.0	1.0	5.0	0	0	1	1	1	1	1	1	2	1	0	1	1	0	0	0	1	2	1	1	0	0	
1.8	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	25.0	10.0	0.0	10.0	10.0	4.0	6.0	1.0	10.0	10.0	10.0	11.0	0.0	1.0	25.0	25.0	0.0	0.0	0.0	4.0	4.0	4.0	6.0	6.0	6.0	1.0	1.0	11.0	11.0	11.0	0.0	0.0	1.0	1.0	1.0	5.0	0	0	1	1	1	1	1	1	2	1	0	1	1	0	0	0	1	2	1	1	0	0	
1.9	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	25.0	10.0	0.0	10.0	10.0	4.0	6.0	1.0	10.0	10.0	10.0	11.0	0.0	1.0	25.0	25.0	0.0	0.0	0.0	4.0	4.0	4.0	6.0	6.0	6.0	1.0	1.0	11.0	11.0	11.0	0.0	0.0	1.0	1.0	1.0	5.0	0	0	1	1	1	1	1	1	2	1	0	1	1	0	0	0	1	2	1	1	0	0	
2.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	25.0	10.0	0.0	10.0	10.0	4.0	6.0	1.0	10.0	10.0	10.0	11.0	0.0	1.0	25.0	25.0	0.0	0.0	0.0	4.0	4.0	4.0	6.0	6.0	6.0	1.0	1.0	11.0	11.0	11.0	0.0	0.0	1.0	1.0	1.0	5.0	0	0	1	1	1	1	1	1	2	1	0	1	1	0	0	0	1	2	1	1	0	0	
2.1	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	25.0	10.0	0.0	10.0	10.0	4.0	6.0	1.0	10.0	10.0	10.0	11.0	0.0	1.0	25.0	25.0	0.0	0.0	0.0	4.0	4.0	4.0	6.0	6.0	6.0	1.0	1.0	11.0	11.0	11.0	0.0	0.0	1.0	1.0	1.0	5.0	0	0	1	1	1	1	1	1	2	1	0	1	1	0	0	0	1	2	1	1	0	0	
2.2	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	25.0	10.0	0.0	10.0	10.0	4.0	6.0	1.0	10.0	10.0	10.0	11.0	0.0	1.0	25.0	25.0	0.0	0.0	0.0	4.0	4.0	4.0	6.0	6.0	6.0	1.0	1.0	11.0	11.0	11.0	0.0	0.0	1.0	1.0	1.0	5.0	0	0	1	1	1	1	1	1	2	1	0	1	1	0	0	0	1	2	1	1	0	0	
2.3	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	25.0	10.0	0.0	10.0	10.0	4.0	6.0	1.0	10.0	10.0	10.0	11.0	0.0	1.0	25.0	25.0	0.0	0.0	0.0	4.0	4.0	4.0	6.0	6.0	6.0	1.0	1.0	11.0	11.0	11.0	0.0	0.0	1.0	1.0	1.0	5.0	0	0	1	1	1	1	1	1	2	1	0	1	1	0	0	0	1	2	1	1	0	0	
2.4	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	25.0	10.0	0.0	10.0	10.0	4.0	6.0	1.0	10.0	10.0	10.0	11.0	0.0	1.0	25.0	25.0	0.0	0.0	0.0	4.0	4.0	4.0	6.0	6.0	6.0	1.0	1.0	11.0	11.0	11.0	0.0	0.0	1.0	1.0	1.0	5.0	0	0	1	1	1	1	1	1	2	1	0	1	1	0	0	0	1	2	1	1	0	0	
2.5	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	25.0	10.0	0.0	10.0	10.0	4.0	6.0	1.0	10.0	10.0	10.0	11.0	0.0	1.0	25.0	25.0	0.0	0.0	0.0	4.0	4.0	4.0	6.0	6.0	6.0	1.0	1.0	11.0	11.0	11.0	0.0	0.0	1.0	1.0	1.0	5.0	0	0	1	1	1	1	1	1	2	1	0	1	1	0	0	0	1	2	1	1	0	0	
2.6	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	25.0	10.0	0.0	10.0	10.0	4.0	6.0	1.0	10.0	10.0	10.0	11.0	0.0	1.0	25.0	25.0	0.0	0.0	0.0	4.0	4.0	4.0	6.0	6.0	6.0	1.0	1.0	11.0	11.0	11.0	0.0	0.0	1.0	1.0	1.0	5.0	0	0	1	1	1	1	1	1	2	1	0	1	1	0	0	0	1	2	1	1	0	0	
2.7	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	25.0	10.0	0.0	10.0	10.0	4.0	6.0	1.0	10.0	10.0	10.0	11.0	0.0	1.0	25.0	25.0	0.0	0.0	0.0	4.0	4.0	4.0	6.0	6.0	6.0	1.0	1.0	11.0	11.0	11.0	0.0	0.0	1.0	1.0	1.0	5.0	0	0	1	1	1	1	1	1	2	1	0	1	1	0	0	0	1	2	1	1	0	0	
2.8	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	25.0	10.0	0.0	10.0	10.0	4.0	6.0	1.0	10.0	10.0	10.0	11.0	0.0	1.0	25.0	25.0	0.0	0.0	0.0	4.0	4.0	4.0	6.0	6.0	6.0	1.0	1.0	11.0	11.0	11.0	0.0	0.0	1.0	1.0	1.0	5.0	0	0	1	1	1	1	1	1	2	1	0	1	1	0	0	0	1	2	1	1	0	0	
2.9	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	25.0	10.0	0.0	10.0	10.0	4.0	6.0	1.0	10.0	10.0	10.0	11.0	0.0	1.0	25.0	25.0	0.0	0.0	0.0	4.0	4.0	4.0	6.0	6.0	6.0	1.0	1.0	11.0	11.0	11.0	0.0	0.0	1.0	1.0	1.0	5.0	0	0	1	1	1	1	1	1	2	1	0	1	1	0	0	0	1	2	1	1	1	0	
